,OPEN,HIGH,LOW,CLOSE,symbol
2022/3/14,3834.6804,3841.1643,3729.6968,3729.8269,CI005110.WI
2022/3/14,2090.5369,2114.7461,2066.3101,2066.3101,CI005192.WI
2022/3/14,1216.9553,1217.8304,1191.5437,1191.7262,CI005823.WI
2022/3/14,981.1913,989.9839,959.2119,959.653,CI005841.WI
2022/3/14,413.847,417.9807,408.5401,409.6568,CI005814.WI
2022/3/14,923.2039,926.0831,892.9732,893.1525,CI005817.WI
2022/3/14,1193.9751,1193.9751,1161.3364,1161.3364,CI005837.WI
2022/3/14,1099.3779,1114.6119,1074.1973,1074.9238,CI005197.WI
2022/3/14,845.3502,856.1747,830.4813,830.4813,CI005829.WI
2022/3/14,2695.7632,2719.929,2652.8435,2652.8435,CI005188.WI
2022/3/14,34107.5,34589.9609,33603.9766,33603.9766,CI005145.WI
2022/3/14,1840.3704,1851.0803,1797.9857,1798.0029,CI005808.WI
2022/3/14,1678.389,1678.8413,1634.5995,1634.6605,CI005805.WI
2022/3/14,3474.042,3499.0291,3400.5635,3400.9084,CI005122.WI
2022/3/14,16189.1221,16225.5752,15884.5752,15900.043,CI005136.WI
2022/3/14,1489.7341,1489.7617,1454.6351,1454.6567,CI005806.WI
2022/3/14,1038.7842,1038.8306,1018.5335,1018.5335,CI005819.WI
2022/3/14,7840.4546,7885.3584,7749.1211,7749.1211,CI005138.WI
2022/3/14,3092.2844,3173.3032,3061.5039,3061.5039,CI005134.WI
2022/3/14,17553.9316,17619.9902,17013.6621,17019.5977,CI005155.WI
2022/3/14,1159.5288,1175.8602,1139.3605,1140.9196,CI005198.WI
2022/3/14,3944.0002,3991.8098,3880.1685,3884.3359,CI005102.WI
2022/3/14,6116.2432,6175.2749,6031.1943,6031.1943,CI005127.WI
2022/3/14,15910.4111,16114.1689,15612.873,15612.873,CI005154.WI
2022/3/14,3099.3123,3237.571,3060.7146,3060.949,CI005104.WI
2022/3/14,1462.85,1484.1857,1431.1617,1431.7072,CI005172.WI
2022/3/14,3941.7043,3977.4592,3855.675,3857.1152,CI005178.WI
2022/3/14,1678.2925,1691.1608,1639.5297,1639.6012,CI005191.WI
2022/3/14,9998.3037,10075.833,9774.8574,9775.5137,CI005153.WI
2022/3/15,1024.6818,1024.6984,975.2574,975.3234,CI005846.WI
2022/3/15,933.6042,934.1452,882.1252,882.3325,CI005811.WI
2022/3/15,3285.8745,3406.7576,3241.4082,3263.1506,CI005810.WI
2022/3/15,2051.6401,2051.6401,1941.308,1941.308,CI005192.WI
2022/3/15,1067.9974,1092.9641,1039.2935,1039.4141,CI005197.WI
2022/3/15,1566.0328,1566.6354,1488.2366,1488.2366,CI005195.WI
2022/3/15,2730.26,2737.0527,2625.0466,2631.7668,CI005185.WI
2022/3/15,3380.2837,3382.5906,3198.6707,3209.4241,CI005122.WI
2022/3/15,4302.6997,4302.6997,4035.3652,4038.1926,CI005107.WI
2022/3/15,10890.3076,11049.0713,10531.2881,10533.5557,CI005133.WI
2022/3/15,,,,1000,CI005833.WI
2022/3/15,989.1371,1009.4019,959.001,959.0012,CI005843.WI
2022/3/15,1447.359,1449.1576,1379.0829,1379.3209,CI005806.WI
2022/3/15,1978.954,1990.6625,1913.0531,1914.6472,CI005173.WI
2022/3/15,1665.3838,1665.3838,1539.803,1540.6351,CI005111.WI
2022/3/15,3030.8728,3030.9792,2806.6575,2806.6575,CI005104.WI
2022/3/15,814.1163,830.7289,790.0853,790.4196,CI005840.WI
2022/3/15,778.0598,780.7654,742.0862,742.1333,CI005849.WI
2022/3/15,1376.6085,1376.7122,1309.467,1309.4712,CI005194.WI
2022/3/15,5125.8911,5125.8911,4778.1641,4782.3022,CI005168.WI
2022/3/15,1155.0216,1169.178,1113.7045,1113.7045,CI005837.WI
2022/3/15,3703.1785,3703.7717,3510.9148,3511.0132,CI005110.WI
2022/3/15,3824.9766,3833.4827,3663.0364,3663.0364,CI005178.WI
2022/3/15,1164.6327,1169.8687,1111.7845,1111.7845,CI005835.WI
2022/3/15,16004.8076,16004.8076,15002.4521,15071.9404,CI005106.WI
2022/3/15,2788.178,2852.2971,2727.8684,2727.8684,CI005809.WI
2022/3/15,1035.1414,1042.4281,988.7335,988.7335,CI005847.WI
2022/3/15,6408.1919,6460.5493,6163.6885,6168.626,CI005113.WI
2022/3/15,746.6369,750.9024,727.8687,729.783,CI005839.WI
2022/3/15,3889.9102,3890.291,3728.8137,3742.1116,CI005102.WI
2022/3/15,1421.6156,1423.8158,1335.599,1337.7773,CI005172.WI
2022/3/15,2647.459,2647.9373,2489.8723,2493.7764,CI005109.WI
2022/3/15,856.7654,869.6818,830.2598,830.4265,CI005196.WI
2022/3/15,2037.233,2080.2031,1990.2369,1990.2369,CI005193.WI
2022/3/15,941.0365,951.2612,903.5697,903.572,CI005842.WI
2022/3/15,3457.2302,3457.2302,3256.1423,3257.6519,CI005171.WI
