,close,open,high,low,volume,code
2015-08-04,9265.221,8720.241,9265.3491,8720.241,16639467800.0,000852.SH
2015-08-05,9240.8846,9285.2945,9465.7746,9131.7975,18859100600.0,000852.SH
2015-08-06,9229.3485,9025.6683,9331.6542,8996.4049,14382318400.0,000852.SH
2015-08-07,9585.1364,9321.9848,9585.5114,9319.2498,18553277100.0,000852.SH
2015-08-10,10077.9421,9704.0778,10133.7616,9680.4418,22400708800.0,000852.SH
2015-08-11,10153.7138,10093.8757,10300.8151,10050.2351,24234325200.0,000852.SH
2015-08-12,10005.9294,10053.4707,10227.3419,10003.3611,20256043200.0,000852.SH
2015-08-13,10308.7894,9946.407,10309.7669,9893.1577,20465322700.0,000852.SH
2015-08-14,10377.9785,10400.4987,10505.9164,10295.3347,23401125300.0,000852.SH
2015-08-17,10563.1326,10339.257,10563.5144,10267.2262,22307774600.0,000852.SH
2015-08-18,9806.701,10582.2268,10603.359,9781.7478,25701516700.0,000852.SH
2015-08-19,10057.8401,9442.9103,10118.2704,9224.1736,22939908000.0,000852.SH
2015-08-20,9739.9163,9947.8225,10149.4563,9734.6218,19871242100.0,000852.SH
2015-08-21,9208.1541,9531.9172,9661.6041,9159.4303,16887377500.0,000852.SH
2015-08-24,8506.7235,8782.4866,8833.714,8505.7395,10930497600.0,000852.SH
2015-08-25,7882.1122,7889.7835,8073.0734,7878.4851,11286036800.0,000852.SH
2015-08-26,7543.7843,7836.2807,8103.1043,7457.8888,20115735800.0,000852.SH
2015-08-27,7793.5388,7666.5051,7794.8497,7370.2134,16520642700.0,000852.SH
2015-08-28,8270.9594,7912.7909,8271.5983,7861.9636,18887257300.0,000852.SH
2015-08-31,7950.4591,8222.5297,8222.5297,7950.0977,16185587200.0,000852.SH
2015-09-01,7441.3381,7848.6567,7848.6567,7433.8892,13552018400.0,000852.SH
2015-09-02,7129.9698,7072.7915,7619.511,7057.5528,14211358000.0,000852.SH
2015-09-07,7291.4682,7243.442,7465.7663,7219.4736,13083151000.0,000852.SH
2015-09-08,7651.5004,7247.5744,7660.6137,7204.3609,12774965400.0,000852.SH
2015-09-09,7956.7285,7716.5537,7980.5882,7697.8079,18952344400.0,000852.SH
2015-09-10,7842.999,7831.4998,7999.5403,7798.7533,14658442000.0,000852.SH
2015-09-11,7952.1356,7826.7363,7975.5094,7808.4791,12906175400.0,000852.SH
2015-09-14,7412.3015,7997.3401,8022.056,7391.904,15716442300.0,000852.SH
2015-09-15,7034.8998,7183.3257,7351.9964,7008.9902,12842604900.0,000852.SH
2015-09-16,7500.6097,7062.8381,7517.6222,7049.416,14545906200.0,000852.SH
2015-09-17,7428.6373,7516.3559,7771.4554,7428.5667,17920258100.0,000852.SH
2015-09-18,7556.2034,7484.2825,7599.3582,7386.122,12746752700.0,000852.SH
2015-09-21,7847.8848,7453.17,7850.8065,7430.9436,14657248800.0,000852.SH
2015-09-22,7880.8355,7868.6381,7974.8778,7765.7823,16812774600.0,000852.SH
2015-09-23,7824.066,7734.2787,7924.5231,7716.1316,14683714900.0,000852.SH
2015-09-24,7928.8247,7856.0237,7951.7876,7814.336,14369205800.0,000852.SH
2015-09-25,7640.173,7877.9253,7934.5227,7585.1502,14633482400.0,000852.SH
2015-09-28,7839.6176,7643.1607,7841.2191,7536.8167,10864716900.0,000852.SH
2015-09-29,7720.6772,7702.6469,7824.2271,7658.1963,11115331200.0,000852.SH
2015-09-30,7727.5092,7753.3529,7794.639,7642.6999,9567723500.0,000852.SH
2015-10-08,8056.2789,7961.0021,8099.1504,7902.5484,14074278500.0,000852.SH
2015-10-09,8180.3966,8045.7723,8213.5606,8028.6093,15500313100.0,000852.SH
2015-10-12,8522.6293,8226.5469,8590.9115,8225.2426,20946190000.0,000852.SH
2015-10-13,8651.0521,8447.741,8672.8684,8420.6395,18967591600.0,000852.SH
2015-10-14,8534.7257,8610.3489,8682.8232,8515.6496,18600267600.0,000852.SH
2015-10-15,8808.4649,8476.3121,8808.8996,8476.3121,19466164500.0,000852.SH
2015-10-16,8943.0176,8866.7937,8948.6172,8742.4289,22804022700.0,000852.SH
2015-10-19,8935.3908,8961.6597,9008.6075,8806.431,22127763400.0,000852.SH
2015-10-20,9116.5385,8915.8669,9117.3051,8891.941,20310648200.0,000852.SH
2015-10-21,8541.607,9116.4757,9157.9187,8515.1348,25880256700.0,000852.SH
2015-10-22,8894.7568,8531.6914,8901.2163,8525.9777,20363135800.0,000852.SH
2015-10-23,9182.5529,8977.8772,9220.9836,8942.3311,22877516900.0,000852.SH
2015-10-26,9262.8897,9296.1882,9347.6366,9126.5784,24222181700.0,000852.SH
2015-10-27,9345.9663,9183.7878,9398.7348,8882.2175,22213167400.0,000852.SH
2015-10-28,9131.8703,9277.7284,9406.347,9091.5575,20545649800.0,000852.SH
2015-10-29,9214.5876,9197.4676,9320.2259,9058.9394,17635029000.0,000852.SH
2015-10-30,9188.2657,9183.4944,9332.9079,9031.7801,18426279300.0,000852.SH
2015-11-02,8944.6834,8946.8829,9236.4185,8915.7674,16832227700.0,000852.SH
2015-11-03,8924.415,8963.7733,9033.5818,8837.3145,14035808900.0,000852.SH
2015-11-04,9396.8421,8973.1558,9396.9912,8973.1558,20404583800.0,000852.SH
2015-11-05,9391.4462,9416.4935,9525.2219,9295.3712,24507576400.0,000852.SH
2015-11-06,9629.2803,9396.095,9640.4357,9395.7306,21652026200.0,000852.SH
2015-11-09,9816.0341,9560.5381,9861.1053,9473.4575,23649632300.0,000852.SH
2015-11-10,9911.24,9770.1324,9958.1542,9739.1696,23582202800.0,000852.SH
2015-11-11,10100.5106,9910.1185,10106.0236,9873.236,22320052000.0,000852.SH
2015-11-12,10135.0823,10137.4595,10223.7121,9990.7555,23027267300.0,000852.SH
2015-11-13,9934.7686,10030.1523,10102.6484,9813.033,22084636000.0,000852.SH
2015-11-16,10194.7776,9749.1081,10195.716,9736.4805,18206408200.0,000852.SH
2015-11-17,10109.3985,10308.2305,10361.3034,10088.0253,23570729700.0,000852.SH
2015-11-18,9928.6633,10116.7133,10203.4038,9902.8343,17833159300.0,000852.SH
2015-11-19,10235.35,9954.657,10235.83,9944.382,17287393800.0,000852.SH
2015-11-20,10440.3518,10272.3479,10477.2217,10265.6645,22041068900.0,000852.SH
2015-11-23,10341.449,10447.8079,10546.7395,10297.1428,22933842400.0,000852.SH
2015-11-24,10459.5977,10324.0385,10460.3453,10204.417,16860735400.0,000852.SH
2015-11-25,10696.3083,10470.927,10707.7716,10468.338,20127148500.0,000852.SH
2015-11-26,10620.8318,10745.0602,10772.6156,10595.1015,21464993900.0,000852.SH
2015-11-27,9933.4955,10560.3904,10619.7119,9859.0215,22280913800.0,000852.SH
2015-11-30,10001.1878,9935.4018,10058.6566,9406.7245,19745447100.0,000852.SH
2015-12-01,9955.2047,9985.7904,10101.5115,9832.2609,16458051300.0,000852.SH
2015-12-02,9822.0548,9928.2692,9954.8624,9506.1004,14894643500.0,000852.SH
2015-12-03,10102.8925,9833.3012,10103.4847,9832.952,14632445000.0,000852.SH
2015-12-04,10081.573,10073.6702,10199.9451,9996.2936,16144011500.0,000852.SH
2015-12-07,10238.0191,10105.787,10238.7883,10038.5757,15151237900.0,000852.SH
2015-12-08,10057.7376,10189.8735,10210.7506,10022.6185,16377225800.0,000852.SH
2015-12-09,10034.1939,10002.7287,10111.5556,9945.7898,14217327900.0,000852.SH
2015-12-10,10035.4491,10024.1861,10145.985,10008.7444,14075964900.0,000852.SH
2015-12-11,9946.1212,10003.7597,10043.5359,9915.1119,12448637400.0,000852.SH
2015-12-14,10118.9023,9845.0727,10119.6771,9829.3372,11808539700.0,000852.SH
2015-12-15,10278.4692,10137.4632,10312.4213,10136.87,13173382700.0,000852.SH
2015-12-16,10374.2291,10319.5627,10438.4463,10314.8572,14145144400.0,000852.SH
2015-12-17,10679.9622,10436.8042,10680.3903,10436.8042,18657213500.0,000852.SH
2015-12-18,10629.9701,10678.3747,10721.6614,10562.6752,17309161000.0,000852.SH
2015-12-21,10699.61,10596.41,10712.04,10579.92,15978536300.0,000852.SH
2015-12-22,10809.2423,10724.0226,10809.8449,10652.0055,15399100000.0,000852.SH
2015-12-23,10638.1595,10817.2795,10828.9697,10613.4257,16942334900.0,000852.SH
2015-12-24,10633.1896,10600.4682,10662.4327,10413.924,12995076500.0,000852.SH
2015-12-25,10726.991,10651.6636,10760.1535,10645.4399,12380066500.0,000852.SH
2015-12-28,10515.3609,10765.9055,10859.8277,10515.3609,16984814000.0,000852.SH
2015-12-29,10653.7085,10499.5007,10654.4189,10406.0624,12930432400.0,000852.SH
2015-12-30,10806.704,10678.114,10813.016,10661.2804,13909642800.0,000852.SH
2015-12-31,10614.3785,10810.3503,10839.0449,10614.3785,12997947400.0,000852.SH
2016-01-04,9694.8363,10598.2715,10602.6467,9694.629,11730414400.0,000852.SH
2016-01-05,9452.0406,9140.6723,9680.1556,9084.872,16862804400.0,000852.SH
2016-01-06,9709.5692,9511.734,9710.1179,9404.0666,13963013900.0,000852.SH
2016-01-07,8856.4914,9511.1414,9511.1414,8850.1498,4049542800.0,000852.SH
2016-01-08,8876.2526,9049.7667,9141.5727,8404.5048,15692429900.0,000852.SH
2016-01-11,8205.122,8651.329,8754.3589,8203.4317,14356881300.0,000852.SH
2016-01-12,8187.9598,8164.3356,8304.1413,7968.7489,12117124200.0,000852.SH
2016-01-13,7836.1229,8230.0823,8311.7252,7836.0571,11317753000.0,000852.SH
2016-01-14,8157.7372,7548.0276,8174.3056,7534.0405,12293407700.0,000852.SH
2016-01-15,7868.1676,8092.8681,8202.3412,7813.2583,11923095300.0,000852.SH
2016-01-18,8060.8792,7689.658,8158.5638,7685.4717,10650582700.0,000852.SH
2016-01-19,8388.3835,8041.8637,8400.6014,8018.637,12730422400.0,000852.SH
2016-01-20,8321.3921,8328.7227,8468.793,8244.7298,12908104800.0,000852.SH
2016-01-21,7944.5669,8167.9504,8410.1548,7944.5669,12047289600.0,000852.SH
2016-01-22,8074.2854,8036.3244,8115.4023,7787.6184,10111675900.0,000852.SH
2016-01-25,8180.5037,8153.3487,8256.1605,8076.3963,9624817400.0,000852.SH
2016-01-26,7545.5442,8071.3632,8093.2376,7526.5939,12067395100.0,000852.SH
2016-01-27,7466.7458,7557.4557,7585.8281,7047.7883,12425157700.0,000852.SH
2016-01-28,7100.9014,7344.025,7438.6941,7067.5497,9636216600.0,000852.SH
2016-01-29,7385.7587,7071.7522,7459.3688,7037.8287,10228517900.0,000852.SH
2016-02-01,7292.6133,7358.7541,7420.4844,7163.9131,8684368600.0,000852.SH
2016-02-02,7576.0654,7296.2228,7600.0761,7295.8018,9797843200.0,000852.SH
2016-02-03,7630.4588,7480.3009,7665.6531,7428.8998,9448356400.0,000852.SH
2016-02-04,7807.4008,7661.6474,7839.2823,7661.6474,10829571600.0,000852.SH
2016-02-05,7718.7083,7828.6103,7856.7348,7716.2066,8629786200.0,000852.SH
2016-02-15,7726.37,7434.2747,7772.4885,7432.4031,7879468400.0,000852.SH
2016-02-16,8069.5941,7767.03,8088.7117,7767.03,11556592500.0,000852.SH
2016-02-17,8202.1465,8060.9112,8214.9386,8010.8187,12969795000.0,000852.SH
2016-02-18,8176.1396,8256.9519,8282.9097,8155.075,13406347700.0,000852.SH
2016-02-19,8239.2559,8146.0621,8289.2078,8133.495,11278702100.0,000852.SH
2016-02-22,8407.8524,8350.2845,8407.8813,8303.2103,13315805100.0,000852.SH
2016-02-23,8357.3553,8414.6744,8437.1553,8230.9821,13053093700.0,000852.SH
2016-02-24,8364.6626,8316.8328,8399.4315,8160.9963,13609474500.0,000852.SH
2016-02-25,7702.5912,8340.456,8340.5914,7673.2155,15743616300.0,000852.SH
2016-02-26,7666.8226,7750.7347,7799.2948,7487.2702,12157417100.0,000852.SH
2016-02-29,7183.6763,7614.1579,7614.1579,7113.0734,11534440300.0,000852.SH
2016-03-01,7345.0859,7183.1137,7402.3052,7038.6123,11556340800.0,000852.SH
2016-03-02,7711.886,7324.4908,7724.2956,7323.3659,14716481900.0,000852.SH
2016-03-03,7727.1599,7711.2973,7875.9488,7693.9017,15706242300.0,000852.SH
2016-03-04,7418.8006,7684.9236,7735.5476,7321.5552,14115240500.0,000852.SH
2016-03-07,7600.4372,7494.0383,7670.9569,7494.0383,11095140800.0,000852.SH
2016-03-08,7670.6898,7585.8625,7670.9904,7276.674,13182252600.0,000852.SH
2016-03-09,7500.17,7486.9493,7634.001,7430.4337,10176186500.0,000852.SH
2016-03-10,7376.6974,7503.4202,7568.2425,7364.2874,8740149900.0,000852.SH
2016-03-11,7349.567,7284.9483,7401.5122,7239.5583,7524588200.0,000852.SH
2016-03-14,7640.1307,7441.0928,7715.6418,7441.0384,12033572900.0,000852.SH
2016-03-15,7571.8197,7612.9707,7668.8477,7537.7893,9963609400.0,000852.SH
2016-03-16,7484.2256,7633.747,7659.0533,7426.9515,9135938400.0,000852.SH
2016-03-17,7779.8753,7514.6791,7795.7074,7514.5754,13355063600.0,000852.SH
2016-03-18,8097.204,7823.568,8118.706,7820.287,18132273600.0,000852.SH
2016-03-21,8325.977,8206.5274,8326.3818,8172.8511,19167507000.0,000852.SH
2016-03-22,8311.2112,8248.53,8387.5537,8203.0854,16407444100.0,000852.SH
2016-03-23,8408.6385,8279.8812,8408.9476,8262.2601,14611744800.0,000852.SH
2016-03-24,8279.6494,8324.8516,8453.3024,8247.2857,16063735600.0,000852.SH
2016-03-25,8343.2422,8252.4242,8353.0152,8211.835,12455555200.0,000852.SH
2016-03-28,8298.7781,8400.2144,8482.5729,8266.5538,14298861300.0,000852.SH
2016-03-29,8118.9963,8274.094,8292.4316,8040.7593,12465056200.0,000852.SH
2016-03-30,8438.6835,8187.4497,8439.0886,8187.4497,13963561000.0,000852.SH
2016-03-31,8447.1793,8475.4308,8541.4565,8414.8854,15013944500.0,000852.SH
2016-04-01,8389.2866,8399.1772,8426.4603,8240.8726,12716105900.0,000852.SH
2016-04-05,8635.6667,8401.3427,8642.9812,8380.4561,15630836300.0,000852.SH
2016-04-06,8691.2299,8601.6581,8699.5213,8579.4286,15996893600.0,000852.SH
2016-04-07,8549.5129,8715.0057,8733.5043,8549.5129,15815055600.0,000852.SH
2016-04-08,8484.1743,8465.831,8511.8715,8359.5345,13341528900.0,000852.SH
2016-04-11,8677.4091,8560.0927,8719.2216,8560.0927,14362977900.0,000852.SH
2016-04-12,8608.3738,8664.277,8688.7111,8501.0441,13207214900.0,000852.SH
2016-04-13,8729.8406,8655.1948,8831.5868,8655.1948,17406329600.0,000852.SH
2016-04-14,8837.0181,8780.5477,8837.4385,8711.7886,13964832100.0,000852.SH
2016-04-15,8841.0945,8840.5297,8866.0128,8777.9723,13120761300.0,000852.SH
2016-04-18,8715.8501,8780.4555,8780.4555,8646.3322,12618498700.0,000852.SH
2016-04-19,8754.5044,8755.2514,8784.3265,8678.9685,11283179500.0,000852.SH
2016-04-20,8312.2012,8784.6453,8798.7786,8158.8195,18028650600.0,000852.SH
2016-04-21,8198.5109,8268.0227,8382.2682,8185.3709,12119077200.0,000852.SH
2016-04-22,8282.424,8130.8994,8282.9015,8112.3308,9597953300.0,000852.SH
2016-04-25,8232.4778,8246.0287,8261.9447,8106.0703,8962202400.0,000852.SH
2016-04-26,8343.4215,8218.4695,8343.712,8202.1521,8843055400.0,000852.SH
2016-04-27,8323.4579,8357.2599,8426.833,8307.3876,10293617700.0,000852.SH
2016-04-28,8303.5569,8319.2197,8336.1265,8130.9266,10495878500.0,000852.SH
2016-04-29,8291.6985,8253.4843,8340.5799,8239.793,8148585100.0,000852.SH
2016-05-03,8558.5784,8290.7925,8558.5784,8256.6778,11571854000.0,000852.SH
2016-05-04,8565.1143,8526.3106,8632.7026,8514.491,11729605200.0,000852.SH
2016-05-05,8628.7405,8549.3298,8631.9806,8522.1457,10275992100.0,000852.SH
2016-05-06,8276.0331,8632.4524,8663.0706,8275.9655,14657076300.0,000852.SH
2016-05-09,7918.1483,8180.6294,8180.695,7876.1686,11545440700.0,000852.SH
2016-05-10,7898.6624,7898.6507,7961.5848,7855.2919,7381121900.0,000852.SH
2016-05-11,7823.9797,7950.3792,7973.5998,7800.9706,8109225100.0,000852.SH
2016-05-12,7821.9121,7706.1265,7822.7594,7570.9164,8685548400.0,000852.SH
2016-05-13,7806.9568,7794.6193,7901.9991,7758.2633,7881483700.0,000852.SH
2016-05-16,7961.1464,7783.2953,7961.426,7744.8838,8333277600.0,000852.SH
2016-05-17,7961.502,7964.5123,8040.2043,7901.183,9975967500.0,000852.SH
2016-05-18,7711.9546,7886.2503,7886.4989,7614.2041,9602220200.0,000852.SH
2016-05-19,7767.3154,7707.3259,7868.7203,7707.3259,8548560200.0,000852.SH
2016-05-20,7860.1279,7699.0737,7860.1279,7665.8619,8548543000.0,000852.SH
2016-05-23,7995.5813,7876.1184,7995.9921,7876.1184,9530478100.0,000852.SH
2016-05-24,7913.6754,7981.0067,7981.2212,7852.6892,8683164500.0,000852.SH
2016-05-25,7889.7299,7965.7467,8012.1597,7848.525,8480690000.0,000852.SH
2016-05-26,7929.4676,7864.0303,7929.672,7703.5224,9357276900.0,000852.SH
2016-05-27,7912.8637,7904.7672,7976.51,7879.6406,8497382300.0,000852.SH
2016-05-30,7867.5968,7863.3135,7946.1331,7787.4645,7524281300.0,000852.SH
2016-05-31,8197.5567,7872.311,8197.6415,7872.311,13739233900.0,000852.SH
2016-06-01,8270.5166,8207.2511,8324.0895,8202.7176,14426687900.0,000852.SH
2016-06-02,8369.432,8261.5999,8369.6681,8255.9594,13315798900.0,000852.SH
2016-06-03,8391.7632,8370.785,8442.901,8336.958,14038763500.0,000852.SH
2016-06-06,8422.4718,8418.3372,8443.5671,8359.0186,11750127800.0,000852.SH
2016-06-07,8434.6689,8421.61,8439.1395,8363.4117,11074422500.0,000852.SH
2016-06-08,8431.8915,8417.752,8481.6542,8340.8982,11468648500.0,000852.SH
2016-06-13,8000.8185,8307.1875,8387.4187,8000.6486,13707480700.0,000852.SH
2016-06-14,8038.589,7957.9319,8053.5372,7931.2269,9677523400.0,000852.SH
2016-06-15,8340.5394,7948.1806,8369.9395,7936.6175,13546280100.0,000852.SH
2016-06-16,8358.0342,8339.8188,8421.3312,8314.9772,14445001800.0,000852.SH
2016-06-17,8414.5075,8374.0743,8480.6505,8338.7272,14141911800.0,000852.SH
2016-06-20,8457.9315,8417.3585,8476.467,8330.6674,12079272600.0,000852.SH
2016-06-21,8350.7618,8510.7524,8552.6575,8305.5496,13544944200.0,000852.SH
2016-06-22,8513.5431,8323.8748,8513.9266,8316.0985,11722045000.0,000852.SH
2016-06-23,8495.78,8510.841,8547.3936,8424.9055,13277932700.0,000852.SH
2016-06-24,8428.8227,8477.033,8547.6822,8153.1628,16243564300.0,000852.SH
2016-06-27,8646.161,8360.5212,8646.3688,8358.3412,13979418300.0,000852.SH
2016-06-28,8730.197,8616.0733,8737.8166,8599.8539,15899867700.0,000852.SH
2016-06-29,8745.815,8758.7026,8784.9452,8704.3525,15312529300.0,000852.SH
2016-06-30,8741.0992,8753.8461,8776.2357,8692.2584,13470987600.0,000852.SH
2016-07-01,8710.5174,8747.7887,8779.6276,8680.0831,12116347300.0,000852.SH
2016-07-04,8874.0708,8661.2722,8882.8499,8653.8575,14591971000.0,000852.SH
2016-07-05,8914.8403,8886.5115,8925.0889,8839.9365,15807681700.0,000852.SH
2016-07-06,8947.1372,8885.3301,8957.5773,8862.7597,14540965800.0,000852.SH
2016-07-07,8954.2756,8942.9903,8988.3241,8851.302,16729329100.0,000852.SH
2016-07-08,8939.2585,8941.4904,8996.9682,8904.5883,13316621000.0,000852.SH
2016-07-11,8874.9964,8953.8684,9004.7543,8865.5915,14565284000.0,000852.SH
2016-07-12,8943.0645,8862.3681,8943.1468,8719.8766,15132425500.0,000852.SH
2016-07-13,9023.2366,8963.4375,9042.0666,8926.7626,15368618100.0,000852.SH
2016-07-14,9042.763,9011.3922,9044.0154,8976.5197,13138119000.0,000852.SH
2016-07-15,8982.8857,9039.8772,9048.3485,8952.61,12314560600.0,000852.SH
2016-07-18,8937.8551,8962.9629,8990.2852,8881.5027,11917500300.0,000852.SH
2016-07-19,8996.8328,8928.6437,8996.9627,8883.7728,11146450600.0,000852.SH
2016-07-20,8997.8904,8999.1109,9044.3708,8976.0028,11369176200.0,000852.SH
2016-07-21,9007.5537,8991.3274,9065.6863,8964.6165,12386417500.0,000852.SH
2016-07-22,8931.9659,9002.0898,9022.0627,8925.9389,11971964200.0,000852.SH
2016-07-25,8925.3406,8911.9358,8969.5957,8875.7831,11084915100.0,000852.SH
2016-07-26,9035.557,8922.7545,9035.8839,8922.7545,10861797000.0,000852.SH
2016-07-27,8602.9204,9037.4979,9046.0847,8488.9547,18355003400.0,000852.SH
2016-07-28,8571.5646,8580.0865,8636.4878,8431.117,12490532100.0,000852.SH
2016-07-29,8501.0902,8565.2528,8584.6383,8457.9735,9373694000.0,000852.SH
2016-08-01,8363.6101,8462.9066,8462.9066,8263.3626,9296339600.0,000852.SH
2016-08-02,8445.78,8353.4226,8446.3619,8353.14,7403589200.0,000852.SH
2016-08-03,8482.1982,8431.5165,8491.2603,8412.7753,9059322400.0,000852.SH
2016-08-04,8553.0058,8474.2624,8564.8393,8447.3594,9613438600.0,000852.SH
2016-08-05,8505.3638,8545.8566,8571.1803,8498.5896,9259957500.0,000852.SH
2016-08-08,8607.3981,8480.7925,8607.4497,8426.6443,9441836500.0,000852.SH
2016-08-09,8699.3882,8601.835,8699.6932,8596.7899,11161697400.0,000852.SH
2016-08-10,8671.7783,8694.3831,8725.4464,8668.0568,10788860500.0,000852.SH
2016-08-11,8531.6919,8647.115,8667.2461,8531.6919,10167408900.0,000852.SH
2016-08-12,8615.0533,8515.5174,8615.2003,8507.6545,8999987400.0,000852.SH
2016-08-15,8807.832,8628.6317,8821.6921,8590.0647,14727798700.0,000852.SH
2016-08-16,8877.0657,8813.2051,8903.4863,8812.601,13969728700.0,000852.SH
2016-08-17,8911.7475,8867.455,8933.0335,8846.3154,12591478600.0,000852.SH
2016-08-18,8908.3247,8899.1854,8942.5707,8880.2624,13585241800.0,000852.SH
2016-08-19,8923.3628,8895.2986,8945.1675,8864.0651,11378626200.0,000852.SH
2016-08-22,8810.8425,8921.9132,8939.7013,8809.2203,11651571000.0,000852.SH
2016-08-23,8820.2101,8796.5034,8847.6456,8756.9224,10221750100.0,000852.SH
2016-08-24,8850.511,8824.7188,8892.0793,8815.4663,9656844900.0,000852.SH
2016-08-25,8784.5844,8799.7623,8799.7623,8681.1935,10926424300.0,000852.SH
2016-08-26,8814.4644,8799.491,8883.768,8794.9135,10176610600.0,000852.SH
2016-08-29,8836.9934,8808.7344,8860.0443,8798.0624,9211954300.0,000852.SH
2016-08-30,8838.4637,8842.4159,8886.0086,8822.2524,9181080300.0,000852.SH
2016-08-31,8838.3802,8833.2083,8844.4734,8772.9532,8937921700.0,000852.SH
2016-09-01,8770.7509,8831.6001,8851.7487,8770.7509,9882537200.0,000852.SH
2016-09-02,8724.9417,8750.936,8790.001,8675.9224,9245676400.0,000852.SH
2016-09-05,8761.9617,8743.7437,8804.7705,8739.6525,8891908300.0,000852.SH
2016-09-06,8906.8682,8761.4151,8907.1708,8689.646,11514550800.0,000852.SH
2016-09-07,8897.7972,8908.506,8959.9905,8886.7851,12554006800.0,000852.SH
2016-09-08,8938.4306,8888.0149,8939.4187,8880.3954,10444423300.0,000852.SH
2016-09-09,8872.3135,8934.2747,8958.5124,8872.3135,10819005200.0,000852.SH
2016-09-12,8587.3986,8705.7456,8737.9941,8585.8663,11736756400.0,000852.SH
2016-09-13,8656.6797,8635.5758,8664.9091,8595.4989,8881071500.0,000852.SH
2016-09-14,8618.1493,8612.6955,8664.1031,8579.3497,8506578700.0,000852.SH
2016-09-19,8716.4859,8630.6456,8716.9812,8630.6456,7905835300.0,000852.SH
2016-09-20,8712.2831,8721.3846,8724.8867,8685.9702,8060704100.0,000852.SH
2016-09-21,8731.9994,8705.2525,8756.1309,8704.933,7678421300.0,000852.SH
2016-09-22,8770.0946,8779.8892,8801.5744,8760.1536,9179103700.0,000852.SH
2016-09-23,8729.6107,8773.9032,8781.2462,8728.0596,8946576100.0,000852.SH
2016-09-26,8544.1762,8711.8836,8712.2262,8544.1762,9634897700.0,000852.SH
2016-09-27,8604.0991,8521.0132,8604.5519,8477.802,8233348200.0,000852.SH
2016-09-28,8592.1261,8604.2365,8613.1371,8575.0305,7572826800.0,000852.SH
2016-09-29,8618.606,8597.2912,8651.2099,8597.2531,7620328200.0,000852.SH
2016-09-30,8661.019,8607.9728,8669.1526,8606.3819,7198718600.0,000852.SH
2016-10-10,8842.818,8699.7058,8843.0305,8687.7472,10431023800.0,000852.SH
2016-10-11,8903.459,8845.2291,8903.8809,8834.1148,10442788300.0,000852.SH
2016-10-12,8915.4406,8879.6619,8915.9145,8862.0057,10262658700.0,000852.SH
2016-10-13,8929.511,8914.564,8952.76,8905.2612,10648698200.0,000852.SH
2016-10-14,8913.6951,8913.7436,8918.7667,8845.3699,10209982800.0,000852.SH
2016-10-17,8832.0944,8922.1351,8940.0404,8802.7969,10611225800.0,000852.SH
2016-10-18,8966.6907,8822.788,8966.6907,8822.788,10562259600.0,000852.SH
2016-10-19,8954.2026,8976.8483,8992.0682,8926.8918,10863127500.0,000852.SH
2016-10-20,8995.4099,8957.4747,9006.8427,8953.2886,11641295300.0,000852.SH
2016-10-21,8943.0111,8987.2403,8991.0393,8857.1022,11182151200.0,000852.SH
2016-10-24,9000.7027,8940.5442,9010.2343,8918.2098,11138265900.0,000852.SH
2016-10-25,9039.4803,9003.3806,9039.9495,9001.1052,11421991900.0,000852.SH
2016-10-26,9000.7596,9041.9335,9042.3557,8966.4607,12416231600.0,000852.SH
2016-10-27,8997.0159,8989.6979,8997.8554,8956.6352,10149911800.0,000852.SH
2016-10-28,8914.6166,8988.2231,9006.2184,8913.0591,11240219000.0,000852.SH
2016-10-31,8910.5081,8893.2906,8920.6594,8841.1483,10115549400.0,000852.SH
2016-11-01,9006.7893,8914.6804,9006.7893,8914.5842,10655932700.0,000852.SH
2016-11-02,8946.7436,8990.4678,9006.7921,8939.5483,12137092500.0,000852.SH
2016-11-03,9004.8546,8922.0404,9055.5066,8914.6844,13551786600.0,000852.SH
2016-11-04,8979.9261,9000.4861,9040.3538,8960.5817,11965658500.0,000852.SH
2016-11-07,8975.566,8981.4269,9002.5848,8946.7642,11523430300.0,000852.SH
2016-11-08,9030.7309,8996.906,9042.724,8988.3845,11203265000.0,000852.SH
2016-11-09,8967.5963,9027.9482,9038.9767,8853.8885,14302103400.0,000852.SH
2016-11-10,9083.8442,9028.6719,9084.7618,9028.6719,13975912500.0,000852.SH
2016-11-11,9121.5092,9080.4356,9121.6078,9064.2461,14658005300.0,000852.SH
2016-11-14,9152.1653,9105.9282,9162.297,9093.4592,14747169000.0,000852.SH
2016-11-15,9197.8606,9152.1889,9198.2363,9123.2763,13237289800.0,000852.SH
2016-11-16,9211.9488,9208.4914,9236.6779,9202.1841,13822570200.0,000852.SH
2016-11-17,9174.4386,9197.9223,9198.086,9131.9045,11843246900.0,000852.SH
2016-11-18,9146.2138,9176.3315,9191.47,9132.7315,11285068300.0,000852.SH
2016-11-21,9167.4921,9138.0556,9181.9561,9135.2045,10692156900.0,000852.SH
2016-11-22,9244.2118,9176.5503,9244.5472,9174.5596,11704371000.0,000852.SH
2016-11-23,9180.011,9250.0401,9257.1733,9161.5209,12402560200.0,000852.SH
2016-11-24,9116.5664,9166.5766,9185.5551,9096.0018,11236606100.0,000852.SH
2016-11-25,9134.8153,9109.1666,9134.8153,8957.1598,10949827200.0,000852.SH
2016-11-28,9133.9097,9148.9651,9163.6517,9121.5851,10363203900.0,000852.SH
