,time,code,close,open,high,low,volume
2632,2018-08-09,000300.XSHG,3397.53,3303.48,3408.39,3299.62,9195757200.0
2633,2018-08-10,000300.XSHG,3405.02,3398.41,3424.04,3380.57,6896729900.0
2634,2018-08-13,000300.XSHG,3390.34,3369.98,3396.19,3336.7,7619153200.0
2635,2018-08-14,000300.XSHG,3372.91,3386.48,3391.73,3356.61,6065144600.0
2636,2018-08-15,000300.XSHG,3291.98,3371.96,3372.14,3288.71,6817405500.0
2637,2018-08-16,000300.XSHG,3276.73,3251.86,3315.2,3231.56,7654736600.0
2638,2018-08-17,000300.XSHG,3229.62,3305.9,3311.57,3224.1,6739541300.0
2639,2018-08-20,000300.XSHG,3267.25,3238.22,3267.25,3209.01,7090422800.0
2640,2018-08-21,000300.XSHG,3326.65,3271.84,3331.71,3270.03,7520558300.0
2641,2018-08-22,000300.XSHG,3307.95,3328.97,3328.97,3299.39,5078705700.0
2642,2018-08-23,000300.XSHG,3320.03,3308.46,3336.11,3285.81,6111233400.0
2643,2018-08-24,000300.XSHG,3325.33,3308.48,3353.04,3291.87,6376589700.0
2644,2018-08-27,000300.XSHG,3406.57,3339.39,3406.57,3339.26,9427008200.0
2645,2018-08-28,000300.XSHG,3400.17,3408.15,3416.59,3388.81,7544536300.0
2646,2018-08-29,000300.XSHG,3386.57,3393.05,3398.71,3377.12,6702040400.0
2647,2018-08-30,000300.XSHG,3351.09,3385.81,3402.56,3349.47,6838529000.0
2648,2018-08-31,000300.XSHG,3334.5,3333.38,3356.58,3310.87,7620563000.0
2649,2018-09-03,000300.XSHG,3321.82,3320.69,3325.61,3291.78,6642985500.0
2650,2018-09-04,000300.XSHG,3363.9,3324.19,3370.96,3307.96,6708880700.0
2651,2018-09-05,000300.XSHG,3298.14,3349.7,3354.2,3298.14,6430188800.0
2652,2018-09-06,000300.XSHG,3262.88,3286.66,3311.5,3253.76,6230028800.0
2653,2018-09-07,000300.XSHG,3277.64,3273.89,3316.61,3253.72,6394740800.0
2654,2018-09-10,000300.XSHG,3230.07,3271.38,3277.88,3227.85,6381705100.0
2655,2018-09-11,000300.XSHG,3224.21,3229.71,3245.62,3209.11,5849130500.0
2656,2018-09-12,000300.XSHG,3202.02,3216.99,3225.6,3194.98,5462789900.0
2657,2018-09-13,000300.XSHG,3236.57,3239.69,3249.59,3191.4,6729032700.0
2658,2018-09-14,000300.XSHG,3242.09,3242.83,3254.1,3227.94,6013064000.0
2659,2018-09-17,000300.XSHG,3204.92,3224.93,3230.79,3200.51,5225954700.0
2660,2018-09-18,000300.XSHG,3269.43,3193.64,3270.11,3193.64,7042503500.0
2661,2018-09-19,000300.XSHG,3312.48,3262.0,3335.99,3258.31,8917066600.0
2662,2018-09-20,000300.XSHG,3310.13,3314.88,3332.31,3303.07,6456105700.0
2663,2018-09-21,000300.XSHG,3410.49,3320.7,3410.49,3307.77,10841600500.0
2664,2018-09-25,000300.XSHG,3379.8,3375.97,3394.38,3367.03,6905469300.0
2665,2018-09-26,000300.XSHG,3417.24,3388.56,3448.26,3383.24,9317334300.0
2666,2018-09-27,000300.XSHG,3403.59,3415.95,3423.71,3394.73,6976524100.0
2667,2018-09-28,000300.XSHG,3438.86,3409.96,3444.99,3404.7,8437775600.0
2668,2018-10-08,000300.XSHG,3290.9,3361.56,3364.46,3285.25,9788898900.0
2669,2018-10-09,000300.XSHG,3288.69,3290.17,3309.8,3276.13,6672327400.0
2670,2018-10-10,000300.XSHG,3281.6,3295.43,3315.73,3256.58,6449282800.0
2671,2018-10-11,000300.XSHG,3124.11,3179.54,3209.52,3099.04,12094134200.0
2672,2018-10-12,000300.XSHG,3170.73,3123.37,3184.12,3094.97,9861115100.0
2673,2018-10-15,000300.XSHG,3126.45,3173.85,3183.13,3120.23,6960502300.0
2674,2018-10-16,000300.XSHG,3100.97,3128.58,3166.09,3089.37,6888772100.0
2675,2018-10-17,000300.XSHG,3118.25,3140.68,3149.13,3062.55,7683713800.0
2676,2018-10-18,000300.XSHG,3044.39,3097.79,3097.79,3043.38,7377196800.0
2677,2018-10-19,000300.XSHG,3134.95,3017.75,3137.75,3009.5,9883968800.0
2678,2018-10-22,000300.XSHG,3270.27,3159.56,3297.38,3159.56,14586204500.0
2679,2018-10-23,000300.XSHG,3183.43,3273.13,3276.02,3163.57,12101324100.0
2680,2018-10-24,000300.XSHG,3188.2,3169.46,3245.4,3164.29,11090974400.0
2681,2018-10-25,000300.XSHG,3194.31,3107.84,3197.32,3099.89,10695181700.0
2682,2018-10-26,000300.XSHG,3173.64,3204.28,3218.1,3151.92,10129935400.0
2683,2018-10-29,000300.XSHG,3076.89,3157.49,3158.81,3062.58,9183978900.0
2684,2018-10-30,000300.XSHG,3110.26,3061.93,3146.63,3050.77,11607010100.0
2685,2018-10-31,000300.XSHG,3153.82,3116.66,3168.92,3106.03,11120745500.0
2686,2018-11-01,000300.XSHG,3177.03,3185.2,3217.8,3173.1,13265337900.0
2687,2018-11-02,000300.XSHG,3290.25,3258.61,3290.25,3222.44,15346610400.0
2688,2018-11-05,000300.XSHG,3262.84,3269.47,3279.88,3230.36,10970668300.0
2689,2018-11-06,000300.XSHG,3243.15,3254.98,3254.98,3213.89,8386913800.0
2690,2018-11-07,000300.XSHG,3221.91,3243.88,3270.5,3218.42,9161552800.0
2691,2018-11-08,000300.XSHG,3212.77,3251.73,3253.57,3207.71,7641454000.0
2692,2018-11-09,000300.XSHG,3167.44,3193.3,3193.3,3166.31,8428276200.0
2693,2018-11-12,000300.XSHG,3205.14,3160.25,3206.51,3152.44,8806239100.0
2694,2018-11-13,000300.XSHG,3237.38,3164.92,3254.77,3161.1,12649346400.0
2695,2018-11-14,000300.XSHG,3204.94,3233.64,3239.24,3200.23,11380865900.0
2696,2018-11-15,000300.XSHG,3242.37,3201.28,3242.38,3198.78,9855881000.0
2697,2018-11-16,000300.XSHG,3257.67,3242.88,3282.39,3223.72,12687683500.0
2698,2018-11-19,000300.XSHG,3294.6,3258.79,3294.6,3251.07,11595659500.0
2699,2018-11-20,000300.XSHG,3218.41,3268.08,3278.78,3213.68,10936115400.0
2700,2018-11-21,000300.XSHG,3226.49,3187.1,3230.26,3185.24,8411972600.0
2701,2018-11-22,000300.XSHG,3214.43,3232.97,3235.45,3199.7,6509829100.0
2702,2018-11-23,000300.XSHG,3143.48,3208.59,3212.2,3139.39,8463825500.0
2703,2018-11-26,000300.XSHG,3141.24,3148.67,3169.44,3131.64,5937914000.0
2704,2018-11-27,000300.XSHG,3137.24,3152.77,3162.01,3126.29,5540783200.0
2705,2018-11-28,000300.XSHG,3178.93,3137.75,3179.41,3126.62,7488195500.0
2706,2018-11-29,000300.XSHG,3137.65,3198.83,3204.86,3137.65,8049846600.0
2707,2018-11-30,000300.XSHG,3172.69,3136.2,3175.15,3132.42,7092104400.0
2708,2018-12-03,000300.XSHG,3260.95,3260.69,3273.64,3228.36,12148715700.0
2709,2018-12-04,000300.XSHG,3267.71,3256.23,3267.94,3243.7,7941503900.0
2710,2018-12-05,000300.XSHG,3252.0,3224.26,3266.9,3219.98,7615305200.0
2711,2018-12-06,000300.XSHG,3181.67,3218.11,3223.52,3179.89,7632877100.0
2712,2018-12-07,000300.XSHG,3181.56,3187.49,3193.82,3176.71,5336192400.0
2713,2018-12-10,000300.XSHG,3144.76,3153.52,3170.15,3134.38,6343727300.0
2714,2018-12-11,000300.XSHG,3159.82,3148.23,3161.96,3143.61,5322387700.0
2715,2018-12-12,000300.XSHG,3170.61,3181.57,3182.21,3160.28,5330991400.0
2716,2018-12-13,000300.XSHG,3219.69,3178.89,3234.08,3169.42,9044275500.0
2717,2018-12-14,000300.XSHG,3165.91,3207.35,3210.72,3165.91,8430125000.0
2718,2018-12-17,000300.XSHG,3161.2,3158.28,3167.51,3134.37,6649700700.0
2719,2018-12-18,000300.XSHG,3128.43,3139.95,3165.0,3114.47,6382031900.0
2720,2018-12-19,000300.XSHG,3091.13,3133.74,3137.01,3086.76,5552229900.0
2721,2018-12-20,000300.XSHG,3067.42,3083.54,3097.72,3044.29,6974946300.0
2722,2018-12-21,000300.XSHG,3029.4,3055.33,3057.4,3007.61,7675810100.0
2723,2018-12-24,000300.XSHG,3038.2,3015.5,3040.35,3007.33,5729961500.0
2724,2018-12-25,000300.XSHG,3017.28,3006.88,3030.14,2964.88,7868942500.0
2725,2018-12-26,000300.XSHG,3002.03,3012.87,3029.06,2996.48,5564703200.0
2726,2018-12-27,000300.XSHG,2990.51,3042.95,3047.23,2990.51,8054178500.0
2727,2018-12-28,000300.XSHG,3010.65,2994.8,3024.35,2984.82,7105377900.0
2728,2019-01-02,000300.XSHG,2969.54,3017.07,3018.78,2958.49,6866302100.0
2729,2019-01-03,000300.XSHG,2964.84,2963.02,3000.44,2953.25,7086710300.0
2730,2019-01-04,000300.XSHG,3035.87,2940.19,3036.81,2935.83,10331897200.0
2731,2019-01-07,000300.XSHG,3054.3,3055.15,3061.75,3035.91,10116435900.0
2732,2019-01-08,000300.XSHG,3047.7,3049.87,3055.51,3038.53,8617058500.0
2733,2019-01-09,000300.XSHG,3078.48,3065.23,3117.96,3062.85,10736435000.0
2734,2019-01-10,000300.XSHG,3072.69,3077.48,3092.54,3062.57,8527175600.0
2735,2019-01-11,000300.XSHG,3094.78,3082.26,3102.83,3071.03,7178642400.0
2736,2019-01-14,000300.XSHG,3067.78,3092.5,3097.41,3064.38,6612170200.0
2737,2019-01-15,000300.XSHG,3127.99,3071.52,3129.37,3064.67,8877296200.0
2738,2019-01-16,000300.XSHG,3128.65,3126.13,3135.01,3117.29,8021434100.0
2739,2019-01-17,000300.XSHG,3111.42,3132.63,3141.71,3110.06,8017487100.0
2740,2019-01-18,000300.XSHG,3168.17,3124.5,3171.69,3120.35,10396383400.0
2741,2019-01-21,000300.XSHG,3185.64,3170.88,3199.21,3170.88,9391502200.0
2742,2019-01-22,000300.XSHG,3143.32,3181.95,3181.95,3135.34,7299052800.0
2743,2019-01-23,000300.XSHG,3141.05,3136.1,3157.63,3131.87,5987047800.0
2744,2019-01-24,000300.XSHG,3158.78,3146.6,3165.63,3125.3,7293463600.0
2745,2019-01-25,000300.XSHG,3184.47,3165.18,3203.17,3164.41,8396772900.0
2746,2019-01-28,000300.XSHG,3183.78,3203.12,3228.87,3174.72,8262243100.0
2747,2019-01-29,000300.XSHG,3193.97,3177.26,3200.99,3148.23,7765833400.0
2748,2019-01-30,000300.XSHG,3168.48,3181.66,3202.9,3167.89,6374651700.0
2749,2019-01-31,000300.XSHG,3201.63,3182.7,3216.07,3178.01,8624783900.0
2750,2019-02-01,000300.XSHG,3247.4,3225.73,3247.5,3207.72,8201964100.0
2751,2019-02-11,000300.XSHG,3306.47,3239.81,3307.06,3239.81,9881843400.0
2752,2019-02-12,000300.XSHG,3330.34,3306.35,3335.36,3298.63,12223246200.0
2753,2019-02-13,000300.XSHG,3397.03,3337.78,3405.58,3329.14,16382833200.0
2754,2019-02-14,000300.XSHG,3402.14,3392.85,3415.4,3381.98,15112729000.0
2755,2019-02-15,000300.XSHG,3338.7,3391.24,3395.03,3335.87,14366860300.0
2756,2019-02-18,000300.XSHG,3445.74,3366.42,3445.74,3366.42,18288608900.0
2757,2019-02-19,000300.XSHG,3439.61,3454.72,3480.79,3419.07,17908378500.0
2758,2019-02-20,000300.XSHG,3451.93,3449.93,3463.77,3421.51,14739031100.0
2759,2019-02-21,000300.XSHG,3442.71,3450.14,3500.25,3431.63,18014328700.0
2760,2019-02-22,000300.XSHG,3520.12,3439.38,3520.12,3417.98,18723797400.0
2761,2019-02-25,000300.XSHG,3729.48,3575.85,3729.48,3574.69,34255712200.0
2762,2019-02-26,000300.XSHG,3684.69,3734.71,3762.11,3679.27,35803869800.0
2763,2019-02-27,000300.XSHG,3678.39,3682.81,3737.63,3638.33,28623600700.0
2764,2019-02-28,000300.XSHG,3669.37,3675.26,3695.46,3650.05,18481022000.0
2765,2019-03-01,000300.XSHG,3749.71,3699.22,3749.71,3668.77,20471100400.0
2766,2019-03-04,000300.XSHG,3794.1,3783.04,3886.58,3764.78,32349012600.0
2767,2019-03-05,000300.XSHG,3816.01,3785.38,3816.16,3770.79,23085316600.0
2768,2019-03-06,000300.XSHG,3848.09,3822.86,3855.16,3787.52,31807737100.0
2769,2019-03-07,000300.XSHG,3808.85,3841.15,3845.18,3778.8,32984654800.0
2770,2019-03-08,000300.XSHG,3657.58,3721.4,3774.54,3656.19,31799007700.0
2771,2019-03-11,000300.XSHG,3729.95,3663.98,3731.91,3650.81,23091286500.0
2772,2019-03-12,000300.XSHG,3755.35,3758.32,3804.72,3723.68,27492638200.0
2773,2019-03-13,000300.XSHG,3724.19,3758.71,3763.09,3708.81,23368224800.0
2774,2019-03-14,000300.XSHG,3698.49,3710.29,3747.82,3673.85,19081723700.0
2775,2019-03-15,000300.XSHG,3745.01,3713.94,3782.24,3713.94,17517454400.0
2776,2019-03-18,000300.XSHG,3851.75,3753.64,3851.75,3733.68,21692806000.0
2777,2019-03-19,000300.XSHG,3833.96,3856.59,3868.34,3815.22,18172711000.0
2778,2019-03-20,000300.XSHG,3835.44,3825.34,3855.15,3790.51,17563209000.0
2779,2019-03-21,000300.XSHG,3836.89,3840.28,3864.07,3823.47,19631031000.0
2780,2019-03-22,000300.XSHG,3833.8,3838.13,3845.58,3786.59,17135699300.0
2781,2019-03-25,000300.XSHG,3742.83,3776.44,3807.18,3741.61,19858632900.0
2782,2019-03-26,000300.XSHG,3700.44,3766.53,3770.84,3687.55,17304657900.0
2783,2019-03-27,000300.XSHG,3743.39,3724.41,3750.26,3703.45,13875845400.0
2784,2019-03-28,000300.XSHG,3728.4,3731.06,3755.72,3710.08,13327212900.0
2785,2019-03-29,000300.XSHG,3872.34,3739.77,3876.38,3739.77,21563910300.0
2786,2019-04-01,000300.XSHG,3973.93,3901.17,3982.91,3901.17,27138270400.0
2787,2019-04-02,000300.XSHG,3971.29,3986.34,3988.1,3956.51,22600034100.0
2788,2019-04-03,000300.XSHG,4022.16,3947.87,4026.5,3939.78,23191736800.0
2789,2019-04-04,000300.XSHG,4062.23,4039.74,4072.11,4021.71,26041093900.0
2790,2019-04-08,000300.XSHG,4057.23,4097.1,4122.6,4017.49,26750557600.0
2791,2019-04-09,000300.XSHG,4075.43,4063.81,4084.24,4038.28,18295680800.0
2792,2019-04-10,000300.XSHG,4085.85,4062.44,4115.38,4035.47,19468761300.0
2793,2019-04-11,000300.XSHG,3997.58,4083.46,4097.12,3990.24,16904964100.0
2794,2019-04-12,000300.XSHG,3988.62,3986.78,4006.93,3961.46,13586211800.0
2795,2019-04-15,000300.XSHG,3975.52,4056.49,4085.39,3974.23,18264557100.0
2796,2019-04-16,000300.XSHG,4085.79,3958.1,4085.79,3943.49,20204196600.0
2797,2019-04-17,000300.XSHG,4087.24,4080.72,4106.62,4057.5,18036711700.0
2798,2019-04-18,000300.XSHG,4072.08,4085.11,4094.05,4056.24,14656212300.0
2799,2019-04-19,000300.XSHG,4120.61,4076.3,4120.64,4046.2,15079491000.0
2800,2019-04-22,000300.XSHG,4025.61,4125.97,4126.09,4015.47,18935374500.0
2801,2019-04-23,000300.XSHG,4019.01,4021.63,4061.09,4005.28,15561165000.0
2802,2019-04-24,000300.XSHG,4030.09,4033.63,4044.34,3967.81,14549869500.0
2803,2019-04-25,000300.XSHG,3941.82,4013.6,4022.56,3938.33,15972207100.0
2804,2019-04-26,000300.XSHG,3889.27,3921.89,3943.83,3887.25,14200806800.0
2805,2019-04-29,000300.XSHG,3900.33,3896.58,3953.23,3875.45,15387092700.0
2806,2019-04-30,000300.XSHG,3913.21,3887.18,3923.11,3885.15,11623337600.0
2807,2019-05-06,000300.XSHG,3684.62,3775.08,3791.61,3647.14,19747288200.0
2808,2019-05-07,000300.XSHG,3720.67,3702.27,3738.18,3671.83,13284765400.0
2809,2019-05-08,000300.XSHG,3667.46,3648.55,3722.93,3642.5,11286735500.0
2810,2019-05-09,000300.XSHG,3599.7,3637.35,3656.9,3584.82,10103739400.0
2811,2019-05-10,000300.XSHG,3730.45,3643.06,3732.92,3589.29,14800384700.0
2812,2019-05-13,000300.XSHG,3668.73,3675.76,3702.9,3658.0,10339186000.0
2813,2019-05-14,000300.XSHG,3645.15,3630.44,3683.26,3630.44,10231346000.0
2814,2019-05-15,000300.XSHG,3727.09,3674.99,3741.04,3674.99,11016176900.0
2815,2019-05-16,000300.XSHG,3743.96,3720.04,3745.14,3707.9,11625827400.0
2816,2019-05-17,000300.XSHG,3648.76,3744.88,3745.36,3637.58,12845324500.0
2817,2019-05-20,000300.XSHG,3617.79,3635.74,3644.5,3583.83,10896347700.0
2818,2019-05-21,000300.XSHG,3666.78,3619.44,3690.09,3610.68,11102292000.0
2819,2019-05-22,000300.XSHG,3649.38,3663.15,3679.27,3634.75,9834612800.0
2820,2019-05-23,000300.XSHG,3583.96,3629.53,3631.47,3578.11,9989778100.0
2821,2019-05-24,000300.XSHG,3593.91,3584.9,3623.39,3580.79,8093404800.0
2822,2019-05-27,000300.XSHG,3637.2,3592.6,3648.03,3556.26,10883087100.0
2823,2019-05-28,000300.XSHG,3672.26,3633.02,3683.23,3627.79,11788624000.0
2824,2019-05-29,000300.XSHG,3663.91,3642.54,3693.23,3637.35,9335544100.0
2825,2019-05-30,000300.XSHG,3641.18,3648.85,3650.97,3612.62,9420256100.0
2826,2019-05-31,000300.XSHG,3629.79,3641.0,3668.18,3627.54,8922226700.0
2827,2019-06-03,000300.XSHG,3632.01,3640.61,3672.81,3613.13,10072318000.0
2828,2019-06-04,000300.XSHG,3598.47,3632.56,3636.13,3584.46,8709709400.0
2829,2019-06-05,000300.XSHG,3597.11,3627.79,3634.45,3593.95,8864202000.0
2830,2019-06-06,000300.XSHG,3564.68,3601.04,3601.04,3557.02,8553440300.0
2831,2019-06-10,000300.XSHG,3610.74,3578.01,3623.73,3568.28,9237506100.0
2832,2019-06-11,000300.XSHG,3719.28,3617.52,3723.14,3617.52,14348280600.0
2833,2019-06-12,000300.XSHG,3691.1,3706.86,3711.88,3683.94,11917885300.0
2834,2019-06-13,000300.XSHG,3685.39,3689.58,3697.59,3654.27,9633171800.0
2835,2019-06-14,000300.XSHG,3654.88,3690.48,3709.65,3650.91,10181700400.0
2836,2019-06-17,000300.XSHG,3654.82,3654.44,3683.77,3645.5,7297667800.0
2837,2019-06-18,000300.XSHG,3667.62,3661.13,3675.65,3638.78,7069226600.0
2838,2019-06-19,000300.XSHG,3715.94,3761.34,3771.35,3715.13,12559571500.0
2839,2019-06-20,000300.XSHG,3828.52,3718.94,3845.79,3717.19,16887207300.0
2840,2019-06-21,000300.XSHG,3833.94,3832.73,3856.09,3817.31,15363515500.0
2841,2019-06-24,000300.XSHG,3841.27,3836.31,3853.55,3819.77,10008462100.0
2842,2019-06-25,000300.XSHG,3801.31,3837.43,3838.06,3755.01,12407591200.0
2843,2019-06-26,000300.XSHG,3794.33,3779.51,3809.76,3771.72,8182028300.0
2844,2019-06-27,000300.XSHG,3834.82,3807.54,3854.08,3805.83,10531635800.0
2845,2019-06-28,000300.XSHG,3825.59,3832.06,3835.23,3803.05,8476613900.0
2846,2019-07-01,000300.XSHG,3935.81,3899.33,3936.67,3886.91,15837034000.0
2847,2019-07-02,000300.XSHG,3937.17,3931.05,3942.43,3918.94,13186349600.0
2848,2019-07-03,000300.XSHG,3893.53,3927.44,3927.44,3878.84,11199260300.0
2849,2019-07-04,000300.XSHG,3873.1,3895.2,3906.89,3854.69,9934225600.0
2850,2019-07-05,000300.XSHG,3893.2,3875.37,3900.31,3857.93,7400652700.0
2851,2019-07-08,000300.XSHG,3802.79,3875.75,3875.75,3775.03,10953908600.0
2852,2019-07-09,000300.XSHG,3793.13,3798.1,3811.1,3774.76,7484273200.0
2853,2019-07-10,000300.XSHG,3786.74,3807.95,3810.4,3774.23,7283394800.0
2854,2019-07-11,000300.XSHG,3785.22,3806.19,3830.74,3774.41,7531196500.0
2855,2019-07-12,000300.XSHG,3808.73,3783.07,3820.24,3774.52,7546596700.0
2856,2019-07-15,000300.XSHG,3824.19,3792.64,3844.87,3745.85,10120522200.0
2857,2019-07-16,000300.XSHG,3806.84,3819.25,3828.33,3799.87,8073095200.0
2858,2019-07-17,000300.XSHG,3804.64,3800.11,3820.27,3787.9,9518388500.0
2859,2019-07-18,000300.XSHG,3768.4,3793.19,3793.39,3768.0,8749644500.0
2860,2019-07-19,000300.XSHG,3807.96,3787.51,3828.15,3787.51,8808614900.0
2861,2019-07-22,000300.XSHG,3781.68,3813.5,3816.54,3765.44,9210137700.0
2862,2019-07-23,000300.XSHG,3789.91,3783.54,3792.96,3768.76,7131334600.0
2863,2019-07-24,000300.XSHG,3819.83,3803.59,3840.06,3803.57,9094068400.0
2864,2019-07-25,000300.XSHG,3851.07,3821.39,3851.07,3812.95,9374041700.0
2865,2019-07-26,000300.XSHG,3858.57,3835.23,3863.59,3832.52,8325930000.0
2866,2019-07-29,000300.XSHG,3854.27,3857.94,3862.75,3842.43,8481437000.0
2867,2019-07-30,000300.XSHG,3870.32,3861.57,3890.73,3861.57,9412395500.0
2868,2019-07-31,000300.XSHG,3835.36,3856.74,3856.74,3830.09,8215115500.0
2869,2019-08-01,000300.XSHG,3803.47,3819.32,3831.26,3791.55,8411418000.0
2870,2019-08-02,000300.XSHG,3747.44,3729.13,3754.53,3720.06,10833589700.0
2871,2019-08-05,000300.XSHG,3675.69,3724.41,3739.5,3675.69,10132598100.0
2872,2019-08-06,000300.XSHG,3636.33,3609.11,3649.9,3575.86,12983387100.0
2873,2019-08-07,000300.XSHG,3621.43,3654.63,3659.08,3621.43,8423871600.0
2874,2019-08-08,000300.XSHG,3669.29,3651.36,3675.46,3646.94,8845770700.0
2875,2019-08-09,000300.XSHG,3633.53,3686.75,3689.18,3628.12,8529558000.0
2876,2019-08-12,000300.XSHG,3699.1,3647.87,3699.1,3643.32,8208305600.0
2877,2019-08-13,000300.XSHG,3665.75,3675.59,3686.43,3658.01,7650030200.0
2878,2019-08-14,000300.XSHG,3682.4,3712.07,3717.56,3680.61,9120259000.0
2879,2019-08-15,000300.XSHG,3694.0,3618.01,3694.3,3612.11,8859883200.0
2880,2019-08-16,000300.XSHG,3710.54,3697.94,3738.1,3687.08,8831916900.0
2881,2019-08-19,000300.XSHG,3791.09,3736.03,3791.09,3720.69,13932701300.0
2882,2019-08-20,000300.XSHG,3787.73,3786.03,3799.9,3778.73,10860208800.0
2883,2019-08-21,000300.XSHG,3781.76,3778.31,3792.6,3775.45,8229988000.0
2884,2019-08-22,000300.XSHG,3793.51,3793.86,3797.33,3771.2,8580779200.0
2885,2019-08-23,000300.XSHG,3820.86,3796.88,3829.36,3788.03,8795458300.0
2886,2019-08-26,000300.XSHG,3765.91,3756.36,3778.87,3753.16,9385926900.0
2887,2019-08-27,000300.XSHG,3816.95,3791.46,3848.24,3790.87,12473147800.0
2888,2019-08-28,000300.XSHG,3802.58,3818.81,3822.59,3790.14,8875081200.0
2889,2019-08-29,000300.XSHG,3790.19,3805.49,3808.6,3774.4,8408338700.0
2890,2019-08-30,000300.XSHG,3799.59,3816.68,3828.97,3778.92,9669515000.0
2891,2019-09-02,000300.XSHG,3848.32,3803.69,3855.78,3799.82,11028934900.0
2892,2019-09-03,000300.XSHG,3853.61,3852.58,3856.68,3833.76,9771463100.0
2893,2019-09-04,000300.XSHG,3886.0,3848.65,3886.0,3846.42,12662861500.0
2894,2019-09-05,000300.XSHG,3925.32,3909.21,3970.0,3909.21,18165623100.0
2895,2019-09-06,000300.XSHG,3948.51,3946.69,3948.54,3922.34,12188237600.0
2896,2019-09-09,000300.XSHG,3972.95,3980.96,3985.24,3954.88,14680975400.0
2897,2019-09-10,000300.XSHG,3959.27,3976.87,3976.92,3938.74,13088938600.0
2898,2019-09-11,000300.XSHG,3930.1,3969.68,3971.22,3922.95,13159487500.0
2899,2019-09-12,000300.XSHG,3972.38,3944.69,3975.93,3933.44,11024127300.0
2900,2019-09-16,000300.XSHG,3957.72,3981.36,3982.2,3943.37,11025980500.0
2901,2019-09-17,000300.XSHG,3891.22,3947.16,3947.16,3879.49,11369431700.0
2902,2019-09-18,000300.XSHG,3910.08,3902.99,3923.15,3902.51,8205615200.0
2903,2019-09-19,000300.XSHG,3924.38,3923.96,3924.38,3897.07,8598423800.0
2904,2019-09-20,000300.XSHG,3935.65,3933.46,3942.22,3921.41,10345595500.0
2905,2019-09-23,000300.XSHG,3890.66,3925.19,3925.19,3868.21,9403622500.0
2906,2019-09-24,000300.XSHG,3901.08,3895.87,3927.01,3886.14,8778323000.0
2907,2019-09-25,000300.XSHG,3870.98,3887.55,3889.84,3867.23,8952083500.0
2908,2019-09-26,000300.XSHG,3841.14,3884.7,3890.75,3840.25,10269830100.0
2909,2019-09-27,000300.XSHG,3852.65,3843.46,3859.5,3832.25,7400394700.0
2910,2019-09-30,000300.XSHG,3814.53,3842.07,3857.23,3813.55,6593131300.0
2911,2019-10-08,000300.XSHG,3837.68,3818.59,3861.64,3818.59,7665786000.0
2912,2019-10-09,000300.XSHG,3843.24,3822.61,3845.34,3805.07,7585451200.0
2913,2019-10-10,000300.XSHG,3874.64,3838.49,3877.14,3829.43,7922269400.0
2914,2019-10-11,000300.XSHG,3911.73,3885.52,3922.37,3868.84,9341257700.0
2915,2019-10-14,000300.XSHG,3953.24,3944.86,3983.81,3934.73,12239361100.0
2916,2019-10-15,000300.XSHG,3936.25,3953.16,3953.16,3928.15,8527394900.0
2917,2019-10-16,000300.XSHG,3922.69,3939.28,3964.05,3919.02,8322970700.0
2918,2019-10-17,000300.XSHG,3925.22,3929.39,3935.81,3913.92,6486374500.0
2919,2019-10-18,000300.XSHG,3869.38,3935.42,3940.54,3864.97,8232114000.0
2920,2019-10-21,000300.XSHG,3880.84,3865.34,3884.74,3856.04,7418291800.0
2921,2019-10-22,000300.XSHG,3895.88,3896.31,3897.44,3870.55,6891856600.0
2922,2019-10-23,000300.XSHG,3871.08,3892.68,3901.42,3862.2,7019862500.0
2923,2019-10-24,000300.XSHG,3870.67,3877.92,3890.2,3852.58,7133457500.0
2924,2019-10-25,000300.XSHG,3896.79,3871.77,3899.72,3849.03,7745362000.0
2925,2019-10-28,000300.XSHG,3926.59,3904.98,3927.8,3897.82,9740602000.0
2926,2019-10-29,000300.XSHG,3910.23,3929.71,3932.37,3910.23,8225707500.0
2927,2019-10-30,000300.XSHG,3891.23,3904.72,3908.1,3883.45,7787292300.0
2928,2019-10-31,000300.XSHG,3886.75,3906.86,3907.15,3878.88,8671453900.0
2929,2019-11-01,000300.XSHG,3952.39,3883.81,3956.08,3876.42,10068961200.0
2930,2019-11-04,000300.XSHG,3978.12,3964.01,3985.36,3964.01,10419385500.0
2931,2019-11-05,000300.XSHG,4002.81,3982.12,4030.64,3970.87,11291188000.0
2932,2019-11-06,000300.XSHG,3984.88,4006.33,4007.5,3973.78,9731295200.0
2933,2019-11-07,000300.XSHG,3991.87,3984.55,4005.38,3975.55,8725489800.0
2934,2019-11-08,000300.XSHG,3973.01,4017.67,4022.04,3971.57,9710694800.0
2935,2019-11-11,000300.XSHG,3902.98,3948.62,3948.62,3897.55,9415562100.0
2936,2019-11-12,000300.XSHG,3903.69,3905.96,3914.88,3877.74,7654306900.0
2937,2019-11-13,000300.XSHG,3899.98,3905.28,3908.42,3882.43,7674907800.0
2938,2019-11-14,000300.XSHG,3905.86,3905.93,3916.95,3895.14,8700844600.0
2939,2019-11-15,000300.XSHG,3877.09,3908.49,3915.1,3877.09,8373091700.0
2940,2019-11-18,000300.XSHG,3907.93,3874.44,3913.1,3868.32,7664599300.0
2941,2019-11-19,000300.XSHG,3947.04,3904.1,3947.04,3902.38,8216102500.0
