,author,ticker_symbol_map_sec_type_name,org_name,ticker_symbol_map_sec_id,end_date,write_date,sec_short_name
1411,盛昌盛,耐火材料,天风证券,002088.SZ,2018-08-31,2018-07-31,鲁阳节能
1412,王茜,长材,天风证券,002110.SZ,2018-08-31,2018-07-31,三钢闽光
1413,刘哲铭,肉鸡养殖,天风证券,002299.SZ,2018-08-31,2018-07-31,圣农发展
1414,吴立,肉鸡养殖,天风证券,002299.SZ,2018-08-31,2018-07-31,圣农发展
1415,魏振亚,肉鸡养殖,天风证券,002299.SZ,2018-08-31,2018-07-31,圣农发展
1416,刘鹏,其他酒类,天风证券,002568.SZ,2018-08-31,2018-07-31,百润股份
1417,蔡雯娟,厨房小家电,天风证券,002705.SZ,2018-08-31,2018-07-31,新宝股份
1418,吴立,消费电子零部件及组装,天风证券,002925.SZ,2018-08-31,2018-07-31,盈趣科技
1419,潘暕,消费电子零部件及组装,天风证券,002925.SZ,2018-08-31,2018-07-31,盈趣科技
1420,唐海清,通信网络设备及器件,天风证券,300308.SZ,2018-08-31,2018-07-31,中际旭创
1421,何文雯,燃气,天风证券,300332.SZ,2018-08-31,2018-07-31,天壕环境
1422,钟帅,燃气,天风证券,300332.SZ,2018-08-31,2018-07-31,天壕环境
1423,沈海兵,垂直应用软件,天风证券,300348.SZ,2018-08-31,2018-07-31,长亮科技
1424,缪欣君,垂直应用软件,天风证券,300348.SZ,2018-08-31,2018-07-31,长亮科技
1425,文浩,游戏,天风证券,300418.SZ,2018-08-31,2018-07-31,昆仑万维
1426,郭彬,鞋帽及其他,天风证券,300577.SZ,2018-08-31,2018-07-31,开润股份
1427,杨星宇,锂电池,天风证券,300750.SZ,2018-08-31,2018-07-31,宁德时代
1428,杨藻,锂电池,天风证券,300750.SZ,2018-08-31,2018-07-31,宁德时代
1429,曾帅,工程机械整机,天风证券,600031.SH,2018-08-31,2018-07-31,三一重工
1430,朱元骏,工程机械整机,天风证券,600031.SH,2018-08-31,2018-07-31,三一重工
1431,邹润芳,工程机械整机,天风证券,600031.SH,2018-08-31,2018-07-31,三一重工
1432,姜明,铁路运输,天风证券,600125.SH,2018-08-31,2018-07-31,铁龙物流
1433,张樨樨,油品石化贸易,天风证券,600256.SH,2018-08-31,2018-07-31,广汇能源
1434,刘鹏,调味发酵品,天风证券,600305.SH,2018-08-31,2018-07-31,恒顺醋业
1435,李辉,农药,天风证券,600486.SH,2018-08-31,2018-07-31,扬农化工
1436,陈宏亮,农药,天风证券,600486.SH,2018-08-31,2018-07-31,扬农化工
1437,孙亮,钴,天风证券,600711.SH,2018-08-31,2018-07-31,盛屯矿业
1438,杨诚笑,钴,天风证券,600711.SH,2018-08-31,2018-07-31,盛屯矿业
1439,邹润芳,航空装备,天风证券,600760.SH,2018-08-31,2018-07-31,中航沈飞
1440,潘海洋,其他生物制品,天风证券,600867.SH,2018-08-31,2018-07-31,通化东宝
1441,郑薇,其他生物制品,天风证券,600867.SH,2018-08-31,2018-07-31,通化东宝
1442,冶小梅,焦煤,天风证券,600985.SH,2018-08-31,2018-07-31,淮北矿业
1443,陆韵婷,保险,天风证券,601318.SH,2018-08-31,2018-07-31,中国平安
1444,邓学,底盘与发动机系统,天风证券,603305.SH,2018-08-31,2018-07-31,旭升股份
1445,曾帅,工程机械整机,天风证券,603338.SH,2018-08-31,2018-07-31,浙江鼎力
1446,邹润芳,工程机械整机,天风证券,603338.SH,2018-08-31,2018-07-31,浙江鼎力
1447,唐海清,LED,天风证券,603679.SH,2018-08-31,2018-07-31,华体科技
1448,唐笑,LED,天风证券,603679.SH,2018-08-31,2018-07-31,华体科技
1449,岳恒宇,LED,天风证券,603679.SH,2018-08-31,2018-07-31,华体科技
1450,李友琳,成品家居,天风证券,603816.SH,2018-08-31,2018-07-31,顾家家居
1451,刘立喜,冶钢辅料,东北证券,000629.SZ,2018-09-30,2018-09-04,攀钢钒钛
1452,胡英粲,冶钢辅料,东北证券,000629.SZ,2018-09-30,2018-09-04,攀钢钒钛
1453,瞿永忠,跨境电商,东北证券,002640.SZ,2018-09-30,2018-09-04,跨境通
1454,罗丹,跨境电商,东北证券,002640.SZ,2018-09-30,2018-09-04,跨境通
1455,何柄谕,IT服务,东北证券,300078.SZ,2018-09-30,2018-09-04,思创医惠
1456,闻学臣,IT服务,东北证券,300078.SZ,2018-09-30,2018-09-04,思创医惠
1457,孙树明,IT服务,东北证券,300383.SZ,2018-09-30,2018-09-04,光环新网
1458,熊军,IT服务,东北证券,300383.SZ,2018-09-30,2018-09-04,光环新网
1459,王少南,电子化学品,东北证券,300429.SZ,2018-09-30,2018-09-04,强力新材
1460,王建伟,电子化学品,东北证券,300429.SZ,2018-09-30,2018-09-04,强力新材
1461,戴绍文,证券,东北证券,600030.SH,2018-09-30,2018-09-04,中信证券
1462,李森蔓,证券,东北证券,600030.SH,2018-09-30,2018-09-04,中信证券
1463,刘舒畅,中药,东北证券,600436.SH,2018-09-30,2018-09-04,片仔癀
1464,崔洁铭,中药,东北证券,600436.SH,2018-09-30,2018-09-04,片仔癀
1465,刘军,能源及重型设备,东北证券,601717.SH,2018-09-30,2018-09-04,郑煤机
1466,张晗,能源及重型设备,东北证券,601717.SH,2018-09-30,2018-09-04,郑煤机
1467,李强,熟食,东北证券,603517.SH,2018-09-30,2018-09-04,绝味食品
1468,马雪薇,熟食,东北证券,603517.SH,2018-09-30,2018-09-04,绝味食品
1469,刘军,农药,东北证券,603639.SH,2018-09-30,2018-09-04,海利尔
1470,樊翔宇,农药,东北证券,603639.SH,2018-09-30,2018-09-04,海利尔
1471,任鹤,住宅开发,东兴证券,000002.SZ,2018-09-30,2018-08-31,万科A
1472,郑闵钢,住宅开发,东兴证券,000002.SZ,2018-09-30,2018-08-31,万科A
1473,刘畅,白酒,东兴证券,000858.SZ,2018-09-30,2018-08-31,五粮液
1474,王习,军工电子,东兴证券,002179.SZ,2018-09-30,2018-08-31,中航光电
1475,陆洲,军工电子,东兴证券,002179.SZ,2018-09-30,2018-08-31,中航光电
1476,孟维肖,原料药,东兴证券,300401.SZ,2018-09-30,2018-08-31,花园生物
1477,刘慧影,模拟芯片设计,东兴证券,300661.SZ,2018-09-30,2018-08-31,圣邦股份
1478,杨若木,模拟芯片设计,东兴证券,300661.SZ,2018-09-30,2018-08-31,圣邦股份
1479,任天辉,工程机械整机,东兴证券,600031.SH,2018-09-30,2018-08-31,三一重工
1480,赵军胜,水泥制造,东兴证券,600585.SH,2018-09-30,2018-08-31,海螺水泥
1481,宋劲,超市,东兴证券,601933.SH,2018-09-30,2018-08-31,永辉超市
1482,郑闵钢,超市,东兴证券,601933.SH,2018-09-30,2018-08-31,永辉超市
1483,杨若木,核力发电,东兴证券,601985.SH,2018-09-30,2018-08-31,中国核电
1484,贺朝晖,核力发电,东兴证券,601985.SH,2018-09-30,2018-08-31,中国核电
1485,刘畅,熟食,东兴证券,603517.SH,2018-09-30,2018-08-31,绝味食品
1486,涂力磊,住宅开发,海通证券,000002.SZ,2018-09-30,2018-09-03,万科A
1487,潘莹练,能源及重型设备,海通证券,000852.SZ,2018-09-30,2018-09-03,石化机械
1488,张恒晅,航空装备,海通证券,002013.SZ,2018-09-30,2018-09-03,中航机电
1489,钟奇,游戏,海通证券,002624.SZ,2018-09-30,2018-09-03,完美世界
1490,郑宏达,垂直应用软件,海通证券,600570.SH,2018-09-30,2018-09-03,恒生电子
1491,朱军军,其他石化,海通证券,601233.SH,2018-09-30,2018-09-03,桐昆股份
1492,邓勇,其他石化,海通证券,601233.SH,2018-09-30,2018-09-03,桐昆股份
1493,孙婷,证券,海通证券,601688.SH,2018-09-30,2018-09-03,华泰证券
1494,孙婷,股份制银行,海通证券,601818.SH,2018-09-30,2018-09-03,光大银行
1495,汪立亭,超市,海通证券,601933.SH,2018-09-30,2018-09-03,永辉超市
1496,施毅,钴,海通证券,603799.SH,2018-09-30,2018-09-03,华友钴业
1497,钟奇,钴,海通证券,603799.SH,2018-09-30,2018-09-03,华友钴业
1498,苏立赞,航空装备,国海证券,000768.SZ,2018-09-30,2018-09-04,中航飞机
1499,谭倩,航空装备,国海证券,000768.SZ,2018-09-30,2018-09-04,中航飞机
1500,邹刚,航空装备,国海证券,000768.SZ,2018-09-30,2018-09-04,中航飞机
1501,代鹏举,原料药,国海证券,002099.SZ,2018-09-30,2018-09-04,海翔药业
1502,卢昊,原料药,国海证券,002099.SZ,2018-09-30,2018-09-04,海翔药业
1503,谷航,原料药,国海证券,002099.SZ,2018-09-30,2018-09-04,海翔药业
1504,陈博,原料药,国海证券,002099.SZ,2018-09-30,2018-09-04,海翔药业
1505,余春生,其他农产品加工,国海证券,002661.SZ,2018-09-30,2018-09-04,克明面业
1506,陈鹏,其他农产品加工,国海证券,002661.SZ,2018-09-30,2018-09-04,克明面业
1507,冯胜,其他专用设备,国海证券,002690.SZ,2018-09-30,2018-09-04,美亚光电
1508,郑雅梦,其他专用设备,国海证券,002690.SZ,2018-09-30,2018-09-04,美亚光电
1509,宝幼琛,其他计算机设备,国海证券,002912.SZ,2018-09-30,2018-09-04,中新赛克
1510,王凌涛,LED,国海证券,300303.SZ,2018-09-30,2018-09-04,聚飞光电
1511,胡博新,其他生物制品,国海证券,300357.SZ,2018-09-30,2018-09-04,我武生物
1512,代鹏举,炼油化工,国海证券,600028.SH,2018-09-30,2018-09-04,中国石化
1513,卢昊,炼油化工,国海证券,600028.SH,2018-09-30,2018-09-04,中国石化
1514,谷航,炼油化工,国海证券,600028.SH,2018-09-30,2018-09-04,中国石化
1515,陈博,炼油化工,国海证券,600028.SH,2018-09-30,2018-09-04,中国石化
1516,张媛,超市,国海证券,601933.SH,2018-09-30,2018-09-04,永辉超市
1517,谭倩,超市,国海证券,601933.SH,2018-09-30,2018-09-04,永辉超市
1518,朱珠,大众出版,国海证券,603096.SH,2018-09-30,2018-09-04,新经典
1519,谭倩,大众出版,国海证券,603096.SH,2018-09-30,2018-09-04,新经典
1520,李平祝,中药,银河证券,000650.SZ,2018-09-30,2018-08-31,仁和药业
1521,洪亮,其他建材,银河证券,000786.SZ,2018-09-30,2018-08-31,北新建材
1522,李良,军工电子,银河证券,002025.SZ,2018-09-30,2018-08-31,航天电器
1523,周然,风电整机,银河证券,002202.SZ,2018-09-30,2018-08-31,金风科技
1524,钱劲宇,垂直应用软件,银河证券,002405.SZ,2018-09-30,2018-08-31,四维图新
1525,刘兰程,油气及炼化工程,银河证券,300164.SZ,2018-09-30,2018-08-31,通源石油
1526,刘兰程,氮肥,银河证券,600426.SH,2018-09-30,2018-08-31,华鲁恒升
1527,周颖,白酒,银河证券,600519.SH,2018-09-30,2018-08-31,贵州茅台
1528,周颖,白酒,银河证券,600779.SH,2018-09-30,2018-08-31,水井坊
1529,潘玮,动力煤,银河证券,601225.SH,2018-09-30,2018-08-31,陕西煤业
1530,樊俊豪,纸包装,中金,002228.SZ,2018-09-30,2018-09-03,合兴包装
1531,赵欣悦,机场,中金,600009.SH,2018-09-30,2018-09-03,上海机场
1532,曾韬,电网自动化设备,中金,600406.SH,2018-09-30,2018-09-03,国电南瑞
1533,赵欣悦,航空运输,中金,601111.SH,2018-09-30,2018-09-03,中国国航
1534,秦源,钢铁管材,中信建投,000778.SZ,2018-09-30,2018-09-03,新兴铸管
1535,王愫,水泥制造,中信建投,000877.SZ,2018-09-30,2018-09-03,天山股份
1536,花小伟,纸包装,中信建投,002191.SZ,2018-09-30,2018-09-03,劲嘉股份
1537,武超则,通信网络设备及器件,中信建投,002281.SZ,2018-09-30,2018-09-03,光迅科技
1538,罗婷,其他化学原料,中信建投,002648.SZ,2018-09-30,2018-09-03,卫星石化
1539,邓胜,其他化学原料,中信建投,002648.SZ,2018-09-30,2018-09-03,卫星石化
1540,徐博,其他电子,中信建投,002859.SZ,2018-09-30,2018-09-03,洁美科技
1541,罗婷,纺织化学制品,中信建投,300107.SZ,2018-09-30,2018-09-03,建新股份
1542,邓胜,纺织化学制品,中信建投,300107.SZ,2018-09-30,2018-09-03,建新股份
1543,安雅泽,保健品,中信建投,300146.SZ,2018-09-30,2018-09-03,汤臣倍健
1544,纪宗亚,保健品,中信建投,300146.SZ,2018-09-30,2018-09-03,汤臣倍健
1545,寻赟,横向通用软件,中信建投,300454.SZ,2018-09-30,2018-09-03,深信服
1546,黎韬扬,航空装备,中信建投,600038.SH,2018-09-30,2018-09-03,中直股份
1547,江宇辉,住宅开发,中信建投,600048.SH,2018-09-30,2018-09-03,保利地产
1548,陈慎,住宅开发,中信建投,600048.SH,2018-09-30,2018-09-03,保利地产
1549,贺菊颖,化学制剂,中信建投,600276.SH,2018-09-30,2018-09-03,恒瑞医药
1550,纪振鹏,钢结构,中信建投,600496.SH,2018-09-30,2018-09-03,精工钢构
1551,陈慎,钢结构,中信建投,600496.SH,2018-09-30,2018-09-03,精工钢构
1552,安雅泽,白酒,中信建投,600519.SH,2018-09-30,2018-09-03,贵州茅台
1553,杨斌,白酒,中信建投,600519.SH,2018-09-30,2018-09-03,贵州茅台
1554,陈兵,油气及炼化工程,中信建投,600583.SH,2018-09-30,2018-09-03,海油工程
1555,黎韬扬,油气及炼化工程,中信建投,600583.SH,2018-09-30,2018-09-03,海油工程
1556,寻赟,横向通用软件,中信建投,600588.SH,2018-09-30,2018-09-03,用友网络
1557,万炜,燃气,中信建投,601139.SH,2018-09-30,2018-09-03,深圳燃气
1558,任佳玮,燃气,中信建投,601139.SH,2018-09-30,2018-09-03,深圳燃气
1559,罗露,其他计算机设备,国金证券,000977.SZ,2018-09-30,2018-09-05,浪潮信息
1560,罗露,垂直应用软件,国金证券,002410.SZ,2018-09-30,2018-09-05,广联达
1561,邓伟,电网自动化设备,国金证券,600406.SH,2018-09-30,2018-09-05,国电南瑞
1562,罗露,横向通用软件,国金证券,600588.SH,2018-09-30,2018-09-05,用友网络
1563,蒲强,锦纶,国金证券,600810.SH,2018-09-30,2018-09-05,神马股份
1564,罗露,IT服务,国金证券,600845.SH,2018-09-30,2018-09-05,宝信软件
1565,于杰,调味发酵品,国金证券,600872.SH,2018-09-30,2018-09-05,中炬高新
1566,蒲强,其他石化,国金证券,601233.SH,2018-09-30,2018-09-05,桐昆股份
1567,赵可,住宅开发,招商证券,000002.SZ,2018-09-30,2018-09-02,万科A
1568,袁钉,机场,招商证券,000089.SZ,2018-09-30,2018-09-02,深圳机场
1569,杨勇胜,白酒,招商证券,000596.SZ,2018-09-30,2018-09-02,古井贡酒
1570,顾佳,图片媒体,招商证券,000681.SZ,2018-09-30,2018-09-02,视觉中国
1571,王强,炼油化工,招商证券,000703.SZ,2018-09-30,2018-09-02,恒逸石化
1572,赵可,住宅开发,招商证券,000961.SZ,2018-09-30,2018-09-02,中南建设
1573,鄢凡,激光设备,招商证券,002008.SZ,2018-09-30,2018-09-02,大族激光
1574,王超,航空装备,招商证券,002013.SZ,2018-09-30,2018-09-02,中航机电
1575,郑恺,大宗用纸,招商证券,002078.SZ,2018-09-30,2018-09-02,太阳纸业
1576,邹恒超,城商行,招商证券,002142.SZ,2018-09-30,2018-09-02,宁波银行
1577,刘文平,其他小金属,招商证券,002182.SZ,2018-09-30,2018-09-02,云海金属
1578,郑恺,纸包装,招商证券,002191.SZ,2018-09-30,2018-09-02,劲嘉股份
1579,王林,通信网络设备及器件,招商证券,002281.SZ,2018-09-30,2018-09-02,光迅科技
1580,刘荣,能源及重型设备,招商证券,002353.SZ,2018-09-30,2018-09-02,杰瑞股份
1581,郑晓刚,管材,招商证券,002372.SZ,2018-09-30,2018-09-02,伟星新材
1582,袁钉,快递,招商证券,002468.SZ,2018-09-30,2018-09-02,申通快递
1583,鄢凡,消费电子零部件及组装,招商证券,002475.SZ,2018-09-30,2018-09-02,立讯精密
1584,孙妤,跨境电商,招商证券,002640.SZ,2018-09-30,2018-09-02,跨境通
1585,王彬鹏,园林工程,招商证券,002717.SZ,2018-09-30,2018-09-02,岭南股份
1586,刘泽晶,其他计算机设备,招商证券,002912.SZ,2018-09-30,2018-09-02,中新赛克
1587,游家训,锂电池,招商证券,300014.SZ,2018-09-30,2018-09-02,亿纬锂能
1588,朱纯阳,水务及水治理,招商证券,300070.SZ,2018-09-30,2018-09-02,碧水源
1589,王超,军工电子,招商证券,300114.SZ,2018-09-30,2018-09-02,中航电测
1590,吴斌,疫苗,招商证券,300122.SZ,2018-09-30,2018-09-02,智飞生物
1591,梅林,人工景区,招商证券,300144.SZ,2018-09-30,2018-09-02,宋城演艺
1592,顾佳,视频媒体,招商证券,300413.SZ,2018-09-30,2018-09-02,芒果超媒
1593,朱纯阳,水务及水治理,招商证券,300422.SZ,2018-09-30,2018-09-02,博世科
1594,朱卫华,生猪养殖,招商证券,300498.SZ,2018-09-30,2018-09-02,温氏股份
1595,董瑞斌,检测服务,招商证券,300572.SZ,2018-09-30,2018-09-02,安车检测
1596,周铮,其他化学制品,招商证券,300596.SZ,2018-09-30,2018-09-02,利安隆
1597,郑积沙,证券,招商证券,600030.SH,2018-09-30,2018-09-02,中信证券
1598,王彬鹏,基建市政工程,招商证券,600039.SH,2018-09-30,2018-09-02,四川路桥
1599,刘文平,铅锌,招商证券,600338.SH,2018-09-30,2018-09-02,西藏珠峰
1600,周铮,氮肥,招商证券,600426.SH,2018-09-30,2018-09-02,华鲁恒升
1601,王林,通信网络设备及器件,招商证券,600498.SH,2018-09-30,2018-09-02,烽火通信
1602,杨勇胜,白酒,招商证券,600519.SH,2018-09-30,2018-09-02,贵州茅台
1603,刘泽晶,横向通用软件,招商证券,600588.SH,2018-09-30,2018-09-02,用友网络
1604,汪刘胜,车身附件及饰件,招商证券,600660.SH,2018-09-30,2018-09-02,福耀玻璃
1605,许荣聪,多业态零售,招商证券,600729.SH,2018-09-30,2018-09-02,重庆百货
1606,汪刘胜,车身附件及饰件,招商证券,600742.SH,2018-09-30,2018-09-02,一汽富维
1607,杨件,板材,招商证券,600782.SH,2018-09-30,2018-09-02,新钢股份
1608,杨件,板材,招商证券,600808.SH,2018-09-30,2018-09-02,马钢股份
1609,邹恒超,城商行,招商证券,601009.SH,2018-09-30,2018-09-02,南京银行
1610,刘荣,工程机械器件,招商证券,601100.SH,2018-09-30,2018-09-02,恒立液压
1611,卢平,动力煤,招商证券,601225.SH,2018-09-30,2018-09-02,陕西煤业
1612,郑积沙,保险,招商证券,601318.SH,2018-09-30,2018-09-02,中国平安
1613,孙妤,棉纺,招商证券,601339.SH,2018-09-30,2018-09-02,百隆东方
1614,卢平,焦煤,招商证券,601699.SH,2018-09-30,2018-09-02,潞安环能
1615,游家训,配电设备,招商证券,601877.SH,2018-09-30,2018-09-02,正泰电器
1616,梅林,旅游零售,招商证券,601888.SH,2018-09-30,2018-09-02,中国中免
1617,许荣聪,超市,招商证券,601933.SH,2018-09-30,2018-09-02,永辉超市
1618,董瑞斌,摩托车,招商证券,603129.SH,2018-09-30,2018-09-02,春风动力
1619,吴斌,线下药店,招商证券,603939.SH,2018-09-30,2018-09-02,益丰药房
1620,谢春生,其他计算机设备,中泰证券,000977.SZ,2018-09-30,2018-08-31,浪潮信息
1621,彭毅,综合电商,中泰证券,002024.SZ,2018-09-30,2018-08-31,苏宁易购
1622,杨帆,军工电子,中泰证券,002179.SZ,2018-09-30,2018-08-31,中航光电
1623,商艾华,农药,中泰证券,002258.SZ,2018-09-30,2018-08-31,利尔化学
1624,范劲松,白酒,中泰证券,002304.SZ,2018-09-30,2018-08-31,洋河股份
1625,蒋正山,纸包装,中泰证券,002831.SZ,2018-09-30,2018-08-31,裕同科技
1626,倪一琛,住宅开发,中泰证券,600048.SH,2018-09-30,2018-08-31,保利地产
1627,王华君,油气及炼化工程,中泰证券,600583.SH,2018-09-30,2018-08-31,海油工程
1628,张琰,水泥制造,中泰证券,600585.SH,2018-09-30,2018-08-31,海螺水泥
1629,戴志锋,国有大型银行,中泰证券,601939.SH,2018-09-30,2018-08-31,建设银行
1630,李宏涛,通信网络设备及器件,财通证券,000063.SZ,2018-09-30,2018-08-31,中兴通讯
1631,张文录,疫苗,财通证券,002007.SZ,2018-09-30,2018-08-31,华兰生物
1632,陶冶,广告媒体,财通证券,002027.SZ,2018-09-30,2018-08-31,分众传媒
1633,李宏涛,通信网络设备及器件,财通证券,002281.SZ,2018-09-30,2018-08-31,光迅科技
1634,李宏涛,通信终端及配件,财通证券,002313.SZ,2018-09-30,2018-08-31,日海智能
1635,彭勇,电动乘用车,财通证券,002594.SZ,2018-09-30,2018-08-31,比亚迪
1636,彭勇,工程机械整机,财通证券,600031.SH,2018-09-30,2018-08-31,三一重工
1637,虞小波,氮肥,财通证券,600426.SH,2018-09-30,2018-08-31,华鲁恒升
1638,龚斯闻,电能综合服务,财通证券,600483.SH,2018-09-30,2018-08-31,福能股份
1639,赵成,横向通用软件,财通证券,600588.SH,2018-09-30,2018-08-31,用友网络
